comment_id,content_id,text,timestamp
COMM_22F6AC49,CONTENT_DB85ADFC,I've been through this,2026-05-07 18:41:46
COMM_21E331BC,CONTENT_DB85ADFC,I struggle with this daily,2026-05-08 00:41:46
COMM_7E0C19A7,CONTENT_DB85ADFC,same here,2026-05-07 15:41:46
COMM_B94E9986,CONTENT_DB85ADFC,I thought I was the only one,2026-05-08 17:41:46
COMM_BC1BABBF,CONTENT_30E797F8,Hello from Brazil,2026-03-31 05:41:46
COMM_CBB766F3,CONTENT_A3930CAB,this is literally me,2026-04-19 19:41:46
COMM_AAB0083F,CONTENT_A3930CAB,Great tips,2026-04-19 14:41:46
COMM_D505718D,CONTENT_A3930CAB,Nice video,2026-04-20 05:41:46
COMM_5CC899CD,CONTENT_B5051AFC,same here,2026-05-22 06:41:46
COMM_10E2DFCA,CONTENT_78FAB82F,Great tips,2026-04-08 09:41:46
COMM_E445DAD6,CONTENT_78FAB82F,I thought I was the only one,2026-04-09 07:41:46
COMM_F87F6D0E,CONTENT_78FAB82F,This happens to me all the time,2026-04-08 15:41:46
COMM_98BF69A9,CONTENT_78FAB82F,I can relate,2026-04-08 07:41:46
COMM_DD28CF81,CONTENT_78FAB82F,This happens to me all the time,2026-04-09 07:41:46
COMM_047AB83A,CONTENT_95601AD9,Thanks for sharing,2026-04-06 01:41:46
COMM_D8A9D359,CONTENT_95601AD9,I feel exactly the same way,2026-04-07 12:41:46
COMM_BA388033,CONTENT_95601AD9,I've been through this,2026-04-07 16:41:46
COMM_9D5C613C,CONTENT_95601AD9,same here,2026-04-07 09:41:46
COMM_F933C7A1,CONTENT_95601AD9,I don't really agree but okay,2026-04-06 11:41:46
COMM_FE3BB2EE,CONTENT_8EBC1406,Nice video,2026-08-29 21:41:46
COMM_60F7C433,CONTENT_8EBC1406,Interesting perspective,2026-08-29 17:41:46
COMM_07245DE4,CONTENT_8EBC1406,Interesting perspective,2026-08-29 11:41:46
COMM_3EC2A7BE,CONTENT_8EBC1406,Hello from Brazil,2026-08-29 17:41:46
COMM_3D4DF030,CONTENT_BFA6A504,Thanks for sharing,2026-08-07 13:41:46
COMM_EF7A9394,CONTENT_12D45268,this is literally me,2026-06-26 22:41:46
COMM_DB0C29F3,CONTENT_03A812E9,I struggle with this daily,2026-06-11 23:41:46
COMM_5ACE1AC6,CONTENT_03A812E9,This happens to me all the time,2026-06-12 20:41:46
COMM_EC653C37,CONTENT_03A812E9,Interesting perspective,2026-06-11 09:41:46
COMM_2D04A2C0,CONTENT_03A812E9,This happens to me all the time,2026-06-12 14:41:46
COMM_C624152C,CONTENT_03A812E9,same here,2026-06-12 02:41:46
COMM_030E2A8C,CONTENT_3FABDF1F,I can relate,2026-03-14 02:41:46
COMM_9C65D8EF,CONTENT_FF2C7A19,Good content,2026-06-25 12:41:46
COMM_DEF35886,CONTENT_FF2C7A19,Good content,2026-06-26 16:41:46
COMM_756ADCCC,CONTENT_FF2C7A19,Hello from Brazil,2026-06-26 18:41:46
COMM_5A2F8136,CONTENT_87DE93C5,Interesting perspective,2026-04-14 12:41:46
COMM_6B09749C,CONTENT_87DE93C5,This happens to me all the time,2026-04-14 01:41:46
COMM_595653B8,CONTENT_AB000232,This happens to me all the time,2026-08-10 18:41:46
COMM_A8570781,CONTENT_18F06EAB,Good content,2026-05-02 19:41:46
COMM_9DFCC0A1,CONTENT_18F06EAB,Nice video,2026-05-01 09:41:46
COMM_8E41432B,CONTENT_E47CCD83,same here,2026-06-12 19:41:46
COMM_16186CCE,CONTENT_E47CCD83,Interesting perspective,2026-06-13 14:41:46
COMM_A54CE60E,CONTENT_E47CCD83,Hello from Brazil,2026-06-12 13:41:46
COMM_BB79EB5A,CONTENT_B16E852B,this is literally me,2026-05-03 01:41:46
COMM_DB3E9AAA,CONTENT_B16E852B,Great tips,2026-05-02 15:41:46
COMM_4E16D656,CONTENT_B16E852B,Nice video,2026-05-03 20:41:46
COMM_57021D9D,CONTENT_B16E852B,Nice video,2026-05-02 18:41:46
COMM_DA1104B1,CONTENT_83D9E682,Nice video,2026-06-30 04:41:46
COMM_18AC3D56,CONTENT_DAA4D0C7,Great tips,2026-03-13 02:41:46
COMM_2BDB7479,CONTENT_37972C2F,I don't really agree but okay,2026-08-01 18:41:46
COMM_F7BB2BF5,CONTENT_50C308EE,Good content,2026-03-31 23:41:46
COMM_A877A741,CONTENT_50C308EE,I don't really agree but okay,2026-04-01 05:41:46
COMM_FC56046F,CONTENT_50C308EE,Nice video,2026-04-01 02:41:46
COMM_797BABFE,CONTENT_50C308EE,Great tips,2026-03-31 17:41:46
COMM_9B57C733,CONTENT_50C308EE,Great tips,2026-03-31 19:41:46
COMM_484B4038,CONTENT_25FA1B06,Good content,2026-06-20 17:41:46
COMM_E2334785,CONTENT_25FA1B06,Interesting perspective,2026-06-21 08:41:46
COMM_794E45A0,CONTENT_666AA78C,Interesting perspective,2026-05-08 11:41:46
COMM_23A72BE0,CONTENT_666AA78C,this is literally me,2026-05-08 03:41:46
COMM_681AF69F,CONTENT_EFE51BC8,I struggle with this daily,2026-05-14 06:41:46
COMM_A5AD2933,CONTENT_EFE51BC8,same here,2026-05-14 00:41:46
COMM_3F3B1242,CONTENT_EFE51BC8,Good content,2026-05-15 20:41:46
COMM_BD16A500,CONTENT_2B5BEFB6,Hello from Brazil,2026-04-08 20:41:46
COMM_AA472FD9,CONTENT_2B5BEFB6,Good content,2026-04-08 20:41:46
COMM_C80136F5,CONTENT_2B5BEFB6,Great tips,2026-04-08 10:41:46
COMM_00420126,CONTENT_1AA38E18,Thanks for sharing,2026-07-05 11:41:46
COMM_75B3ED1B,CONTENT_C04F58B4,Thanks for sharing,2026-08-21 16:41:46
COMM_D1A92456,CONTENT_C04F58B4,Nice video,2026-08-21 17:41:46
COMM_A29634FB,CONTENT_C04F58B4,Interesting perspective,2026-08-22 16:41:46
COMM_BED5A252,CONTENT_C04F58B4,Interesting perspective,2026-08-22 10:41:46
COMM_24B543F6,CONTENT_188771A0,Great tips,2026-06-16 07:41:46
COMM_A297D514,CONTENT_188771A0,Hello from Brazil,2026-06-16 13:41:46
COMM_798027CD,CONTENT_188771A0,Interesting perspective,2026-06-15 12:41:46
COMM_D7BA9480,CONTENT_188771A0,I don't really agree but okay,2026-06-15 12:41:46
COMM_0150AAF2,CONTENT_188771A0,I've been through this,2026-06-16 08:41:46
COMM_7F6617C5,CONTENT_0EB29199,Great tips,2026-08-29 01:41:46
COMM_D62FC157,CONTENT_0EB29199,same here,2026-08-29 03:41:46
COMM_56F4E19C,CONTENT_0EB29199,Great tips,2026-08-29 20:41:46
COMM_4F9C6DFE,CONTENT_0EB29199,same here,2026-08-29 05:41:46
COMM_9852B367,CONTENT_FDF4DAB7,I thought I was the only one,2026-08-29 22:41:46
COMM_B7F5502A,CONTENT_FDF4DAB7,Great tips,2026-08-30 02:41:46
COMM_D36D38F0,CONTENT_FDF4DAB7,This happens to me all the time,2026-08-29 15:41:46
COMM_8F660A4A,CONTENT_FDF4DAB7,Hello from Brazil,2026-08-30 20:41:46
COMM_9BC9AA66,CONTENT_FDF4DAB7,I can relate,2026-08-29 07:41:46
COMM_1FA43766,CONTENT_EA37CD28,This happens to me all the time,2026-04-17 07:41:46
COMM_08D1B48D,CONTENT_EA37CD28,I thought I was the only one,2026-04-16 22:41:46
COMM_FACDC1D7,CONTENT_EA37CD28,I've been through this,2026-04-16 12:41:46
COMM_5BCE38FE,CONTENT_EA37CD28,I thought I was the only one,2026-04-16 06:41:46
COMM_179F56AB,CONTENT_EA37CD28,this is literally me,2026-04-16 13:41:46
COMM_50CE7534,CONTENT_6F68C989,I've been through this,2026-08-21 05:41:46
COMM_2ACF60D4,CONTENT_6F68C989,Great tips,2026-08-21 17:41:46
COMM_A2A5A644,CONTENT_6F68C989,I thought I was the only one,2026-08-20 00:41:46
COMM_A9DCAE30,CONTENT_DFF44179,this is literally me,2026-04-10 11:41:46
COMM_93934A6A,CONTENT_DFF44179,I don't really agree but okay,2026-04-09 03:41:46
COMM_DD810966,CONTENT_DFF44179,I feel exactly the same way,2026-04-10 06:41:46
COMM_AB3D7C6A,CONTENT_E1B94A83,I don't really agree but okay,2026-04-02 22:41:46
COMM_A794B79A,CONTENT_E1B94A83,I thought I was the only one,2026-04-02 05:41:46
COMM_BC5A4257,CONTENT_E1B94A83,Hello from Brazil,2026-04-02 00:41:46
COMM_35D4AD8D,CONTENT_E1B94A83,I can relate,2026-04-02 21:41:46
COMM_FA1206BE,CONTENT_E1B94A83,This happens to me all the time,2026-04-02 16:41:46
COMM_D8B6CD4D,CONTENT_7C721D15,Good content,2026-06-02 13:41:46
COMM_C2BB329D,CONTENT_386A7AD6,I feel exactly the same way,2026-08-18 05:41:46
COMM_984AB8D6,CONTENT_386A7AD6,same here,2026-08-19 13:41:46
COMM_7258FAC1,CONTENT_FF9AA810,Good content,2026-08-03 23:41:46
COMM_83FF01D1,CONTENT_FF9AA810,This happens to me all the time,2026-08-04 14:41:46
COMM_87C93729,CONTENT_FF9AA810,I struggle with this daily,2026-08-04 09:41:46
COMM_7B84FA32,CONTENT_84F8A825,same here,2026-03-20 03:41:46
COMM_AE0A8618,CONTENT_84F8A825,Thanks for sharing,2026-03-20 16:41:46
COMM_8BDF6FF3,CONTENT_84F8A825,This happens to me all the time,2026-03-19 04:41:46
COMM_0818CEF3,CONTENT_84F8A825,I've been through this,2026-03-19 18:41:46
COMM_00BDE227,CONTENT_116FD580,I don't really agree but okay,2026-06-22 11:41:46
COMM_E4ADA074,CONTENT_116FD580,Great tips,2026-06-22 13:41:46
COMM_321C3B56,CONTENT_116FD580,Great tips,2026-06-21 00:41:46
COMM_D95F9A48,CONTENT_44698092,Good content,2026-08-01 00:41:46
COMM_AC19593F,CONTENT_EF3E77C9,I feel exactly the same way,2026-05-15 07:41:46
COMM_61CF56D7,CONTENT_EF3E77C9,Great tips,2026-05-15 01:41:46
COMM_0BF5C97A,CONTENT_EF3E77C9,Good content,2026-05-15 16:41:46
COMM_216B0D76,CONTENT_30F04152,Great tips,2026-05-25 05:41:46
COMM_5EADCEBC,CONTENT_B789223A,I thought I was the only one,2026-06-23 11:41:46
COMM_0EDF9CBE,CONTENT_B789223A,Great tips,2026-06-23 10:41:46
COMM_615FC26C,CONTENT_B789223A,Thanks for sharing,2026-06-24 13:41:46
COMM_A32636D3,CONTENT_B789223A,Good content,2026-06-24 17:41:46
COMM_8398B4BB,CONTENT_E28CD368,This happens to me all the time,2026-03-24 21:41:46
COMM_2B64F38B,CONTENT_E28CD368,I can relate,2026-03-24 12:41:46
COMM_EA99B394,CONTENT_E28CD368,Great tips,2026-03-24 04:41:46
COMM_6A6D550B,CONTENT_E28CD368,I've been through this,2026-03-24 17:41:46
COMM_F25AF56E,CONTENT_9CA95473,Thanks for sharing,2026-08-18 18:41:46
COMM_D7A074ED,CONTENT_9CA95473,Thanks for sharing,2026-08-18 19:41:46
COMM_D6042651,CONTENT_9CA95473,I don't really agree but okay,2026-08-19 19:41:46
COMM_FA2805EE,CONTENT_71895DD9,I can relate,2026-05-12 00:41:46
COMM_0CE33D5B,CONTENT_71895DD9,I don't really agree but okay,2026-05-13 05:41:46
COMM_41C31D8C,CONTENT_71895DD9,Great tips,2026-05-13 02:41:46
COMM_6513CDA6,CONTENT_71895DD9,Thanks for sharing,2026-05-13 11:41:46
COMM_0B532665,CONTENT_71895DD9,Thanks for sharing,2026-05-13 11:41:46
COMM_90040DC8,CONTENT_522202DD,Good content,2026-04-01 20:41:46
COMM_C904386A,CONTENT_522202DD,I don't really agree but okay,2026-04-01 00:41:46
COMM_258DA232,CONTENT_522202DD,Interesting perspective,2026-04-01 06:41:46
COMM_B616EECB,CONTENT_522202DD,Interesting perspective,2026-03-31 03:41:46
COMM_52D4AB18,CONTENT_3C8BBEBA,Nice video,2026-05-20 20:41:46
COMM_A5F692DE,CONTENT_3C8BBEBA,I don't really agree but okay,2026-05-19 09:41:46
COMM_DFA200E4,CONTENT_3C8BBEBA,Nice video,2026-05-19 23:41:46
COMM_72C6FDFF,CONTENT_3C8BBEBA,Great tips,2026-05-20 21:41:46
COMM_F3DCBDBF,CONTENT_4183A803,Great tips,2026-03-23 06:41:46
COMM_25C1709A,CONTENT_4183A803,Nice video,2026-03-22 13:41:46
COMM_0946C8C3,CONTENT_4183A803,Great tips,2026-03-22 16:41:46
COMM_708723D0,CONTENT_04C38B1F,Great tips,2026-09-01 14:41:46
COMM_3AFCAE5E,CONTENT_04C38B1F,Hello from Brazil,2026-09-02 01:41:46
COMM_4BE526A3,CONTENT_04C38B1F,Nice video,2026-09-02 07:41:46
COMM_08B8D658,CONTENT_04C38B1F,Great tips,2026-09-02 16:41:46
COMM_6D961533,CONTENT_04C38B1F,this is literally me,2026-09-01 17:41:46
COMM_99AF55EB,CONTENT_2237563D,Interesting perspective,2026-06-29 22:41:46
COMM_9122CF4D,CONTENT_2237563D,Thanks for sharing,2026-06-28 04:41:46
COMM_B642672D,CONTENT_2237563D,I struggle with this daily,2026-06-29 17:41:46
COMM_EA16CDA3,CONTENT_2237563D,same here,2026-06-29 07:41:46
COMM_5F86CC51,CONTENT_2237563D,exactly my situation,2026-06-28 10:41:46
COMM_B051319C,CONTENT_CE387BD1,Hello from Brazil,2026-03-26 01:41:46
COMM_D8CC6658,CONTENT_CE387BD1,Good content,2026-03-25 20:41:46
COMM_EDA8C7B0,CONTENT_0F7B4196,Hello from Brazil,2026-08-14 12:41:46
COMM_62AA629A,CONTENT_0F7B4196,This happens to me all the time,2026-08-14 22:41:46
COMM_56774B95,CONTENT_0F7B4196,I can relate,2026-08-14 16:41:46
COMM_D143AF20,CONTENT_0F7B4196,Hello from Brazil,2026-08-14 11:41:46
COMM_D6ABA6D3,CONTENT_0F7B4196,I struggle with this daily,2026-08-15 12:41:46
COMM_1B33D5C1,CONTENT_13053EFC,I can relate,2026-08-07 22:41:46
COMM_EF504236,CONTENT_13053EFC,I thought I was the only one,2026-08-06 08:41:46
COMM_39D09DCD,CONTENT_13053EFC,Thanks for sharing,2026-08-07 16:41:46
COMM_5E44A050,CONTENT_13053EFC,I can relate,2026-08-07 08:41:46
COMM_7642A417,CONTENT_13053EFC,I feel exactly the same way,2026-08-06 00:41:46
COMM_A71AADF5,CONTENT_B1681A07,I don't really agree but okay,2026-05-16 01:41:46
COMM_01719883,CONTENT_B1681A07,Hello from Brazil,2026-05-17 22:41:46
COMM_C4E07CD4,CONTENT_B1681A07,I thought I was the only one,2026-05-17 10:41:46
COMM_29F5A046,CONTENT_7D84B53E,Nice video,2026-04-03 20:41:46
COMM_D7805704,CONTENT_7D84B53E,Hello from Brazil,2026-04-03 07:41:46
COMM_0E61C6EF,CONTENT_7D84B53E,Interesting perspective,2026-04-03 09:41:46
COMM_A66BFB16,CONTENT_7D84B53E,Interesting perspective,2026-04-04 13:41:46
COMM_F0E28139,CONTENT_C182D74D,Good content,2026-04-03 05:41:46
COMM_22499EF8,CONTENT_785C3255,Hello from Brazil,2026-07-20 12:41:46
COMM_BCA8A2E0,CONTENT_3DB1195A,This happens to me all the time,2026-06-29 01:41:46
COMM_CB71DE4D,CONTENT_50ACF890,this is literally me,2026-08-18 21:41:46
COMM_99D39643,CONTENT_50ACF890,Nice video,2026-08-19 13:41:46
COMM_C8EFD3C3,CONTENT_50ACF890,Hello from Brazil,2026-08-18 08:41:46
COMM_E289F72C,CONTENT_50ACF890,I feel exactly the same way,2026-08-19 01:41:46
COMM_69F02886,CONTENT_49A64A5D,Good content,2026-06-19 09:41:46
COMM_362A6A7B,CONTENT_49A64A5D,Nice video,2026-06-20 08:41:46
COMM_3488AD18,CONTENT_49A64A5D,Hello from Brazil,2026-06-19 21:41:46
COMM_CCD6F738,CONTENT_49A64A5D,I don't really agree but okay,2026-06-19 16:41:46
COMM_A6B0760E,CONTENT_F262820B,I feel exactly the same way,2026-05-04 03:41:46
COMM_75EBA28D,CONTENT_F262820B,I thought I was the only one,2026-05-03 16:41:46
COMM_B1055373,CONTENT_F262820B,Nice video,2026-05-03 03:41:46
COMM_4AD8987C,CONTENT_94D3F3FC,Thanks for sharing,2026-04-19 08:41:46
COMM_08D9FE8A,CONTENT_1544CC9A,I've been through this,2026-07-02 07:41:46
COMM_F0676886,CONTENT_1544CC9A,same here,2026-07-02 14:41:46
COMM_76807A5B,CONTENT_1544CC9A,I thought I was the only one,2026-07-02 15:41:46
COMM_61292946,CONTENT_F52CC4B8,Hello from Brazil,2026-04-15 09:41:46
COMM_3C1C7EAD,CONTENT_F52CC4B8,Nice video,2026-04-14 12:41:46
COMM_F1F6C146,CONTENT_F52CC4B8,Hello from Brazil,2026-04-14 01:41:46
COMM_A9BCBFEB,CONTENT_F52CC4B8,I've been through this,2026-04-14 10:41:46
COMM_D45805F7,CONTENT_F52CC4B8,Hello from Brazil,2026-04-15 20:41:46
COMM_B64B3657,CONTENT_F17E2DCF,I've been through this,2026-06-17 13:41:46
COMM_1383F881,CONTENT_F17E2DCF,Good content,2026-06-17 09:41:46
COMM_BC1DB321,CONTENT_F17E2DCF,this is literally me,2026-06-16 05:41:46
COMM_B1EC87B8,CONTENT_F17E2DCF,This happens to me all the time,2026-06-17 12:41:46
COMM_B22B5486,CONTENT_313CDF5D,Nice video,2026-06-30 03:41:46
COMM_9C13BAC7,CONTENT_313CDF5D,Thanks for sharing,2026-07-01 18:41:46
COMM_A28CBE69,CONTENT_313CDF5D,I thought I was the only one,2026-07-01 05:41:46
COMM_D0A24587,CONTENT_313CDF5D,I thought I was the only one,2026-06-30 22:41:46
COMM_DE06E6F1,CONTENT_644152A4,same here,2026-07-25 14:41:46
COMM_FF06187A,CONTENT_B7E54E9F,I don't really agree but okay,2026-07-09 14:41:46
COMM_A42786B0,CONTENT_B7E54E9F,Hello from Brazil,2026-07-08 18:41:46
COMM_C88C12FC,CONTENT_93714AB3,Hello from Brazil,2026-08-20 20:41:46
COMM_9F2630A0,CONTENT_6C93E49B,exactly my situation,2026-07-26 11:41:46
COMM_2FCA1723,CONTENT_6C93E49B,Thanks for sharing,2026-07-26 11:41:46
COMM_1087F1B0,CONTENT_6C93E49B,Great tips,2026-07-26 04:41:46
COMM_F094AF84,CONTENT_6C93E49B,I don't really agree but okay,2026-07-26 18:41:46
COMM_6E96FCAB,CONTENT_6C93E49B,I've been through this,2026-07-25 21:41:46
COMM_9DC2DDCF,CONTENT_8BF1AAB2,Nice video,2026-07-20 01:41:46
COMM_66888599,CONTENT_5C3C0366,Good content,2026-07-27 16:41:46
COMM_A493A3D9,CONTENT_67BB6CED,I thought I was the only one,2026-08-03 21:41:46
COMM_4947CF8C,CONTENT_67BB6CED,I don't really agree but okay,2026-08-03 23:41:46
COMM_E75657A9,CONTENT_67BB6CED,I thought I was the only one,2026-08-03 16:41:46
COMM_CDCA7EFE,CONTENT_67BB6CED,this is literally me,2026-08-03 09:41:46
COMM_1ECEAACD,CONTENT_98DA773E,this is literally me,2026-04-04 07:41:46
COMM_1F90A228,CONTENT_6F4D37EC,I thought I was the only one,2026-06-22 05:41:46
COMM_3FEF6FD1,CONTENT_6F4D37EC,I feel exactly the same way,2026-06-21 06:41:46
COMM_71980167,CONTENT_6F4D37EC,I don't really agree but okay,2026-06-22 13:41:46
COMM_F31028B1,CONTENT_6F4D37EC,This happens to me all the time,2026-06-21 11:41:46
COMM_62EF9F2A,CONTENT_6F4D37EC,this is literally me,2026-06-22 18:41:46
COMM_23668592,CONTENT_58717778,Thanks for sharing,2026-05-11 09:41:46
COMM_39D1600A,CONTENT_58717778,Thanks for sharing,2026-05-11 08:41:46
COMM_02EF8E29,CONTENT_584142B4,Thanks for sharing,2026-03-21 01:41:46
COMM_0FBF2908,CONTENT_584142B4,Good content,2026-03-21 01:41:46
COMM_EC9B4CBB,CONTENT_584142B4,I don't really agree but okay,2026-03-21 08:41:46
COMM_4AE5D859,CONTENT_584142B4,Nice video,2026-03-20 04:41:46
COMM_09D120D0,CONTENT_584142B4,I don't really agree but okay,2026-03-20 17:41:46
COMM_8EB828E0,CONTENT_AB8AB8B9,same here,2026-03-13 17:41:46
COMM_6C54BE23,CONTENT_AB8AB8B9,same here,2026-03-12 10:41:46
COMM_E0F9E4F9,CONTENT_8D6B04A5,Great tips,2026-03-19 02:41:46
COMM_45D93FCD,CONTENT_8D6B04A5,Great tips,2026-03-19 06:41:46
COMM_1557342F,CONTENT_8D6B04A5,Hello from Brazil,2026-03-19 08:41:46
COMM_BA3B93DD,CONTENT_8D6B04A5,this is literally me,2026-03-19 05:41:46
COMM_69345BB5,CONTENT_87115701,I don't really agree but okay,2026-05-16 21:41:46
COMM_180D80B9,CONTENT_87115701,Hello from Brazil,2026-05-17 15:41:46
COMM_33D69BF9,CONTENT_87115701,I don't really agree but okay,2026-05-17 15:41:46
COMM_0E9602A7,CONTENT_87115701,Hello from Brazil,2026-05-16 16:41:46
COMM_20B123C3,CONTENT_87115701,I don't really agree but okay,2026-05-16 12:41:46
COMM_43CF6643,CONTENT_14A39420,Thanks for sharing,2026-04-22 12:41:46
COMM_9B7DEE57,CONTENT_14A39420,Good content,2026-04-23 13:41:46
COMM_B3E82012,CONTENT_B9A8EB2D,Interesting perspective,2026-05-10 07:41:46
COMM_496F29EF,CONTENT_1A45F8B0,I can relate,2026-03-26 00:41:46
COMM_531E5B06,CONTENT_38FCC056,Hello from Brazil,2026-04-23 06:41:46
COMM_26DC2537,CONTENT_EEE6D4D7,Thanks for sharing,2026-04-04 08:41:46
COMM_6DACD600,CONTENT_EEE6D4D7,Thanks for sharing,2026-04-03 00:41:46
COMM_4EB1F204,CONTENT_EEE6D4D7,Nice video,2026-04-03 04:41:46
COMM_6C268CAF,CONTENT_EEE6D4D7,Nice video,2026-04-04 20:41:46
COMM_7EBA8A1C,CONTENT_138C5315,Good content,2026-09-01 09:41:46
COMM_C9CD4812,CONTENT_138C5315,I don't really agree but okay,2026-09-01 21:41:46
COMM_F86B552D,CONTENT_138C5315,Good content,2026-09-02 14:41:46
COMM_7EEDDCD3,CONTENT_138C5315,Great tips,2026-09-02 01:41:46
COMM_2AF61F43,CONTENT_70693069,I feel exactly the same way,2026-06-24 14:41:46
COMM_0CED86C1,CONTENT_44C773B3,This happens to me all the time,2026-05-15 18:41:46
COMM_06795B9A,CONTENT_44C773B3,I struggle with this daily,2026-05-15 01:41:46
COMM_6D1C2D95,CONTENT_44C773B3,same here,2026-05-15 04:41:46
COMM_C5C0CFBD,CONTENT_44C773B3,Great tips,2026-05-15 16:41:46
COMM_12C7FA69,CONTENT_AB4E8AA0,This happens to me all the time,2026-08-08 05:41:46
COMM_47C5CCF0,CONTENT_AB4E8AA0,I feel exactly the same way,2026-08-07 02:41:46
COMM_B2F0CF9B,CONTENT_3FEA26A2,Interesting perspective,2026-08-21 13:41:46
COMM_097B75F0,CONTENT_3FEA26A2,Good content,2026-08-21 07:41:46
COMM_F7943532,CONTENT_3FEA26A2,I thought I was the only one,2026-08-22 21:41:46
COMM_5901A7E2,CONTENT_3FEA26A2,I don't really agree but okay,2026-08-22 05:41:46
COMM_1380DB36,CONTENT_3FEA26A2,Hello from Brazil,2026-08-21 03:41:46
COMM_2C6D4500,CONTENT_7D737CEB,I struggle with this daily,2026-05-11 22:41:46
COMM_C685767A,CONTENT_7D737CEB,I thought I was the only one,2026-05-11 13:41:46
COMM_74EE23DC,CONTENT_7D737CEB,Good content,2026-05-10 19:41:46
COMM_8D6F2607,CONTENT_488C92F9,this is literally me,2026-06-27 13:41:46
COMM_E3A37EFC,CONTENT_488C92F9,I can relate,2026-06-27 22:41:46
COMM_95472B9D,CONTENT_E3124FD5,I can relate,2026-03-30 23:41:46
COMM_7FF45926,CONTENT_E3124FD5,I feel exactly the same way,2026-03-31 04:41:46
COMM_CB157A50,CONTENT_E3124FD5,I've been through this,2026-03-30 07:41:46
COMM_F3839179,CONTENT_E3124FD5,I don't really agree but okay,2026-03-30 15:41:46
COMM_A0D07B71,CONTENT_E3124FD5,this is literally me,2026-03-30 19:41:46
COMM_816E0F31,CONTENT_7960EA7F,Good content,2026-04-11 03:41:46
COMM_C0BD88B8,CONTENT_7960EA7F,Interesting perspective,2026-04-11 10:41:46
COMM_2D0576F8,CONTENT_7960EA7F,Interesting perspective,2026-04-11 17:41:46
COMM_171C6161,CONTENT_7960EA7F,I feel exactly the same way,2026-04-12 11:41:46
COMM_9BB72EE7,CONTENT_7960EA7F,I don't really agree but okay,2026-04-12 10:41:46
COMM_027446CE,CONTENT_1039B71D,I don't really agree but okay,2026-06-28 23:41:46
COMM_C60A6100,CONTENT_D21314A2,This happens to me all the time,2026-08-11 11:41:46
COMM_FEDCC214,CONTENT_D21314A2,same here,2026-08-11 15:41:46
COMM_DFE7A78E,CONTENT_D21314A2,I feel exactly the same way,2026-08-12 06:41:46
COMM_C480D49F,CONTENT_D21314A2,Nice video,2026-08-12 10:41:46
COMM_742C3D34,CONTENT_D21314A2,Nice video,2026-08-12 17:41:46
COMM_AF86DEF8,CONTENT_E349DA0C,Great tips,2026-08-25 18:41:46
COMM_45126BD2,CONTENT_E349DA0C,Interesting perspective,2026-08-25 21:41:46
COMM_737F49DA,CONTENT_E349DA0C,Great tips,2026-08-26 05:41:46
COMM_21F4A92E,CONTENT_E349DA0C,Good content,2026-08-26 17:41:46
COMM_9B733366,CONTENT_9C0E8152,Great tips,2026-03-31 16:41:46
COMM_722CAC74,CONTENT_1A041C16,Great tips,2026-03-20 12:41:46
COMM_5524DACF,CONTENT_48853B46,I feel exactly the same way,2026-06-09 08:41:46
COMM_24E8E2B4,CONTENT_48853B46,Interesting perspective,2026-06-09 21:41:46
COMM_9B9437AB,CONTENT_48853B46,Good content,2026-06-09 10:41:46
COMM_92C798BF,CONTENT_48853B46,Great tips,2026-06-09 14:41:46
COMM_9141EEB3,CONTENT_48853B46,I can relate,2026-06-09 23:41:46
COMM_92C6E923,CONTENT_B15BF8DD,Thanks for sharing,2026-05-15 13:41:46
COMM_90943BE3,CONTENT_B15BF8DD,Hello from Brazil,2026-05-16 08:41:46
COMM_778300C3,CONTENT_B15BF8DD,Hello from Brazil,2026-05-16 16:41:46
COMM_2787067A,CONTENT_332A62B1,this is literally me,2026-03-19 16:41:46
COMM_BD7E8E36,CONTENT_B7333130,Hello from Brazil,2026-08-30 14:41:46
COMM_FA5DCCDF,CONTENT_AB8B0DAB,Nice video,2026-05-10 00:41:46
COMM_8D6F360B,CONTENT_AB8B0DAB,same here,2026-05-11 02:41:46
COMM_B9E24B48,CONTENT_DAA7F21B,I've been through this,2026-03-31 18:41:46
COMM_2CA1F006,CONTENT_647D5B18,Good content,2026-08-26 02:41:46
COMM_7142687F,CONTENT_647D5B18,Thanks for sharing,2026-08-26 11:41:46
COMM_5BB62470,CONTENT_647D5B18,Good content,2026-08-25 18:41:46
COMM_91155F79,CONTENT_647D5B18,Good content,2026-08-26 08:41:46
COMM_2D3292B1,CONTENT_19FEE9D2,This happens to me all the time,2026-05-14 00:41:46
COMM_89636AB0,CONTENT_19FEE9D2,I can relate,2026-05-13 10:41:46
COMM_DECD0993,CONTENT_19FEE9D2,I struggle with this daily,2026-05-13 23:41:46
COMM_ACC7C8B8,CONTENT_CE42CE44,same here,2026-03-12 10:41:46
COMM_86173557,CONTENT_9E40E4B3,Good content,2026-07-02 03:41:46
COMM_0A6D4A08,CONTENT_9E40E4B3,Great tips,2026-07-01 10:41:46
COMM_1E8BC4FE,CONTENT_6FA9BC02,Good content,2026-05-13 20:41:46
COMM_1C7F579B,CONTENT_6FA9BC02,Thanks for sharing,2026-05-12 11:41:46
COMM_7D0C53F1,CONTENT_6FA9BC02,same here,2026-05-13 16:41:46
COMM_D47CC0BE,CONTENT_6FA9BC02,this is literally me,2026-05-13 11:41:46
